98.015;59.137;-4.5
99.04;58.411;-4.5
100.109;57.751;-4.5
101.216;57.159;-4.5
102.359;56.638;-4.5
103.533;56.193;-4.5
104.733;55.824;-4.5
105.954;55.53;-4.5
107.191;55.312;-4.5
108.439;55.173;-4.5
109.694;55.115;-4.5
110.949;55.137;-4.5
112.201;55.237;-4.5
113.444;55.413;-4.5
114.674;55.668;-4.5
115.885;56;-4.5
117.073;56.406;-4.5
118.235;56.883;-4.5
119.367;57.427;-4.5
120.464;58.039;-4.5
121.521;58.716;-4.5
122.537;59.454;-4.5
123.509;60.25;-4.5
124.434;61.099;-4.5
125.31;61.999;-4.5
126.131;62.949;-4.5
126.896;63.945;-4.5
127.604;64.983;-4.5
128.252;66.058;-4.5
128.838;67.169;-4.5
129.358;68.312;-4.5
129.811;69.483;-4.5
130.196;70.678;-4.5
130.512;71.894;-4.5
130.759;73.125;-4.5
130.933;74.369;-4.5
131.034;75.62;-4.5
131.062;76.876;-4.5
131.018;78.131;-4.5
130.903;79.381;-4.5
130.714;80.623;-4.5
130.451;81.851;-4.5
130.116;83.061;-4.5
129.712;84.25;-4.5
129.241;85.414;-4.5
128.701;86.548;-4.5
128.094;87.647;-4.5
127.424;88.71;-4.5
126.694;89.732;-4.5
125.908;90.711;-4.5
125.066;91.642;-4.5
124.17;92.522;-4.5
123.224;93.349;-4.5
122.233;94.119;-4.5
121.2;94.833;-4.5
120.127;95.486;-4.5
119.018;96.076;-4.5
117.877;96.6;-4.5
116.708;97.06;-4.5
115.516;97.454;-4.5
114.303;97.781;-4.5
113.074;98.037;-4.5
111.832;98.223;-4.5
110.582;98.339;-4.5
109.327;98.386;-4.5
108.071;98.365;-4.5
106.819;98.273;-4.5
105.573;98.112;-4.5
104.339;97.881;-4.5
103.119;97.583;-4.5
101.917;97.219;-4.5
100.736;96.791;-4.5
99.582;96.297;-4.5
98.456;95.741;-4.5
97.362;95.124;-4.5
96.303;94.45;-4.5
95.28;93.721;-4.5
94.298;92.938;-4.5
93.361;92.102;-4.5
92.471;91.216;-4.5
91.629;90.284;-4.5
90.837;89.31;-4.5
90.097;88.295;-4.5
89.414;87.242;-4.5
88.788;86.153;-4.5
88.221;85.032;-4.5
87.714;83.883;-4.5
87.267;82.71;-4.5
86.883;81.514;-4.5
